,GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birthdate,birthdate_year,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts,birth_date,homeprov,homecntry,OA
119,1019449,0,H,Red Deer Rebels,29009,9488,Ollie Josephson,,2006,17,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9,12,22/7/2006,,,0
120,1019450,0,A,Red Deer Rebels,29009,9488,Ollie Josephson,,2006,17,C,1,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6,12,22/7/2006,,,0
121,1019409,0,H,Red Deer Rebels,28128,8406,Jace Isley,14/7/2002,2002,18,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,14/7/2002,AB,,0
122,1019410,0,H,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,14/7/2002,AB,,0
123,1019411,0,A,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,14/7/2002,AB,,0
124,1019412,0,A,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,14/7/2002,AB,,0
125,1019413,0,H,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,14/7/2002,AB,,0
126,1019444,0,A,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,2,3,14/7/2002,AB,,0
127,1019445,0,A,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,14/7/2002,AB,,0
128,1019446,0,H,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,14/7/2002,AB,,0
129,1019447,0,H,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,3,0,2,2,2,1,1,-1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,1,1,14/7/2002,AB,,0
130,1019448,0,A,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,2,0,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1.0,0,1,14/7/2002,AB,,0
131,1019449,0,H,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,6,2,0,2,2,2,2,2,0,7,2,0,0,2,0,0,0,0,0,0,0,0,3,1,0.75,2,5,14/7/2002,AB,,0
132,1019450,0,A,Red Deer Rebels,28128,8406,Jace Isley,,2002,18,LW,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,14/7/2002,AB,,0
133,1019409,0,H,Red Deer Rebels,28148,8426,Kai Uchacz,24/6/2003,2003,19,C,6,1,0,1,1,1,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1.0,11,18,24/6/2003,AB,Canada,0
134,1019410,0,H,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,4,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,13,22,24/6/2003,AB,Canada,0
135,1019411,0,A,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,6,2,1,3,3,2,3,2,0,2,1,1,0,2,1,0,0,0,0,0,0,0,2,1,0.666666667,3,12,24/6/2003,AB,Canada,0
136,1019412,0,A,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,9,14,24/6/2003,AB,Canada,0
137,1019413,0,H,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9,16,24/6/2003,AB,Canada,0
138,1019444,0,A,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3,10,24/6/2003,AB,Canada,0
139,1019445,0,A,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,14,17,24/6/2003,AB,Canada,0
140,1019446,0,H,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,10,15,24/6/2003,AB,Canada,0
141,1019447,0,H,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,6,2,0,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0.5,9,13,24/6/2003,AB,Canada,0
142,1019448,0,A,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,7,2,0,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1.0,6,11,24/6/2003,AB,Canada,0
143,1019449,0,H,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,3,1,1,2,1,1,1,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,3,2,0.6,9,11,24/6/2003,AB,Canada,0
144,1019450,0,A,Red Deer Rebels,28148,8426,Kai Uchacz,,2003,19,C,3,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,18,26,24/6/2003,AB,Canada,0
145,1019409,0,H,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,8/4/2004,2004,22,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,7,8/4/2004,AB,Canada,0
146,1019410,0,H,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,8/4/2004,AB,Canada,0
147,1019411,0,A,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,8/4/2004,AB,Canada,0
148,1019412,0,A,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,5,8/4/2004,AB,Canada,0
149,1019413,0,H,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,6,8/4/2004,AB,Canada,0
150,1019444,0,A,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,4,8/4/2004,AB,Canada,0
151,1019445,0,A,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3,11,8/4/2004,AB,Canada,0
152,1019446,0,H,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,2,5,8/4/2004,AB,Canada,0
153,1019447,0,H,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,3,8/4/2004,AB,Canada,0
154,1019448,0,A,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,4,8/4/2004,AB,Canada,0
155,1019449,0,H,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,8/4/2004,AB,Canada,0
156,1019450,0,A,Red Deer Rebels,28876,9316,Dwayne Jean Jr.,,2004,22,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,5,8/4/2004,AB,Canada,0
157,1019409,0,H,Red Deer Rebels,28449,8792,Jhett Larson,3/2/2004,2004,23,RW,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,3/2/2004,SK,,0
158,1019410,0,H,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,3,3/2/2004,SK,,0
159,1019411,0,A,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,2,3/2/2004,SK,,0
160,1019412,0,A,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,3/2/2004,SK,,0
161,1019413,0,H,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0.75,0,1,3/2/2004,SK,,0
162,1019444,0,A,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,0,3/2/2004,SK,,0
163,1019445,0,A,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,2,1,2,3,1,1,1,3,0,0,1,0,2,1,0,2,0,0,0,0,0,0,3,0,1.0,0,1,3/2/2004,SK,,0
164,1019446,0,H,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,3/2/2004,SK,,0
165,1019447,0,H,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,4,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,3/2/2004,SK,,0
166,1019448,0,A,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,3/2/2004,SK,,0
167,1019449,0,H,Red Deer Rebels,28449,8792,Jhett Larson,,2004,23,RW,1,0,0,0,0,0,0,-2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,3/2/2004,SK,,0
168,1019409,0,H,Red Deer Rebels,29257,9757,Nicholas Andrusiak,15/6/2004,2004,24,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15/6/2004,SK,,0
169,1019410,0,H,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,15/6/2004,SK,,0
170,1019411,0,A,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,1,0,1,1,1,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,15/6/2004,SK,,0
171,1019412,0,A,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,15/6/2004,SK,,0
172,1019413,0,H,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,15/6/2004,SK,,0
173,1019444,0,A,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15/6/2004,SK,,0
174,1019445,0,A,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15/6/2004,SK,,0
175,1019446,0,H,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15/6/2004,SK,,0
176,1019447,0,H,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,15/6/2004,SK,,0
177,1019448,0,A,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,0,0,1,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,15/6/2004,SK,,0
178,1019449,0,H,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,15/6/2004,SK,,0
179,1019450,0,A,Red Deer Rebels,29257,9757,Nicholas Andrusiak,,2004,24,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,15/6/2004,SK,,0
180,1019409,0,H,Red Deer Rebels,28857,9265,Talon Brigley,16/2/2005,2005,26,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
181,1019410,0,H,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
182,1019411,0,A,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
183,1019412,0,A,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
184,1019413,0,H,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,16/2/2005,AB,Canada,0
185,1019444,0,A,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
186,1019445,0,A,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
187,1019446,0,H,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,16/2/2005,AB,Canada,0
188,1019447,0,H,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,16/2/2005,AB,Canada,0
189,1019448,0,A,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
190,1019449,0,H,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
191,1019450,0,A,Red Deer Rebels,28857,9265,Talon Brigley,,2005,26,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2005,AB,Canada,0
192,1019409,0,H,Red Deer Rebels,28280,8592,Mats Lindgren,26/8/2004,2004,27,LD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,26/8/2004,BC,,0
193,1019410,0,H,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,26/8/2004,BC,,0
194,1019411,0,A,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,26/8/2004,BC,,0
195,1019412,0,A,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,3,0,4,4,3,1,1,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,1.0,0,0,26/8/2004,BC,,0
196,1019413,0,H,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,4,2,2,4,3,1,1,-1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,1,0.5,0,0,26/8/2004,BC,,0
197,1019444,0,A,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,26/8/2004,BC,,0
198,1019445,0,A,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1.0,0,0,26/8/2004,BC,,0
199,1019446,0,H,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,26/8/2004,BC,,0
200,1019447,0,H,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,26/8/2004,BC,,0
201,1019448,0,A,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0,0,26/8/2004,BC,,0
202,1019449,0,H,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,5,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.5,0,0,26/8/2004,BC,,0
203,1019450,0,A,Red Deer Rebels,28280,8592,Mats Lindgren,,2004,27,LD,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.333333333,0,0,26/8/2004,BC,,0
204,1019409,0,A,Calgary Hitmen,29110,9599,Dax Williams,28/9/2005,2005,2,D,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,28/9/2005,AB,Canada,0
205,1019410,0,A,Calgary Hitmen,29110,9599,Dax Williams,,2005,2,D,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,28/9/2005,AB,Canada,0
206,1019411,0,H,Calgary Hitmen,29110,9599,Dax Williams,,2005,2,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,28/9/2005,AB,Canada,0
207,1019412,0,H,Calgary Hitmen,29110,9599,Dax Williams,,2005,2,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,28/9/2005,AB,Canada,0
208,1019413,0,A,Calgary Hitmen,29110,9599,Dax Williams,,2005,2,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,28/9/2005,AB,Canada,0
209,1019409,0,A,Calgary Hitmen,28131,8409,Trey Patterson,25/4/2003,2003,3,D,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,25/4/2003,AB,Canada,0
210,1019410,0,A,Calgary Hitmen,28131,8409,Trey Patterson,,2003,3,D,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,25/4/2003,AB,Canada,0
211,1019411,0,H,Calgary Hitmen,28131,8409,Trey Patterson,,2003,3,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,25/4/2003,AB,Canada,0
212,1019412,0,H,Calgary Hitmen,28131,8409,Trey Patterson,,2003,3,D,2,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,25/4/2003,AB,Canada,0
213,1019413,0,A,Calgary Hitmen,28131,8409,Trey Patterson,,2003,3,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,25/4/2003,AB,Canada,0
214,1019409,0,A,Calgary Hitmen,28765,9134,Blake Heward,7/9/2003,2003,4,D,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,7/9/2003,SK,,0
215,1019410,0,A,Calgary Hitmen,28765,9134,Blake Heward,,2003,4,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,7/9/2003,SK,,0
216,1019409,0,A,Calgary Hitmen,28429,8750,Grayden Siepmann,26/5/2004,2004,8,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,26/5/2004,BC,,0
217,1019410,0,A,Calgary Hitmen,28429,8750,Grayden Siepmann,,2004,8,D,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,26/5/2004,BC,,0
218,1019411,0,H,Calgary Hitmen,28429,8750,Grayden Siepmann,,2004,8,D,4,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,26/5/2004,BC,,0
219,1019412,0,H,Calgary Hitmen,28429,8750,Grayden Siepmann,,2004,8,D,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,26/5/2004,BC,,0
220,1019413,0,A,Calgary Hitmen,28429,8750,Grayden Siepmann,,2004,8,D,0,0,2,2,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0.5,0,0,26/5/2004,BC,,0
221,1019409,0,A,Calgary Hitmen,28927,9369,Matteo Danis,27/3/2005,2005,11,C,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,27/3/2005,AB,,0
222,1019410,0,A,Calgary Hitmen,28927,9369,Matteo Danis,,2005,11,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,27/3/2005,AB,,0
223,1019411,0,H,Calgary Hitmen,28927,9369,Matteo Danis,,2005,11,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,27/3/2005,AB,,0
224,1019412,0,H,Calgary Hitmen,28927,9369,Matteo Danis,,2005,11,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,5,27/3/2005,AB,,0
225,1019413,0,A,Calgary Hitmen,28927,9369,Matteo Danis,,2005,11,C,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4,27/3/2005,AB,,0
226,1019409,0,A,Calgary Hitmen,29243,9743,Tomis Marinkovic,15/2/2004,2004,14,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,3,15/2/2004,BC,,0
227,1019410,0,A,Calgary Hitmen,29243,9743,Tomis Marinkovic,,2004,14,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8,9,15/2/2004,BC,,0
228,1019411,0,H,Calgary Hitmen,29243,9743,Tomis Marinkovic,,2004,14,C,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5,8,15/2/2004,BC,,0
229,1019412,0,H,Calgary Hitmen,29243,9743,Tomis Marinkovic,,2004,14,C,0,0,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,14,15/2/2004,BC,,0
230,1019413,0,A,Calgary Hitmen,29243,9743,Tomis Marinkovic,,2004,14,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,5,15/2/2004,BC,,0
231,1019409,0,A,Calgary Hitmen,29058,9539,Maxim Muranov,2/6/2004,2004,15,LW,5,0,0,0,0,0,0,-1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,2/6/2004,,Russia,0
232,1019411,0,H,Calgary Hitmen,29058,9539,Maxim Muranov,,2004,15,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2/6/2004,,Russia,0
233,1019412,0,H,Calgary Hitmen,29058,9539,Maxim Muranov,,2004,15,LW,4,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,2/6/2004,,Russia,0
234,1019413,0,A,Calgary Hitmen,29058,9539,Maxim Muranov,,2004,15,LW,4,2,0,2,2,1,1,2,0,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0,0,0,2/6/2004,,Russia,0
235,1019409,0,A,Calgary Hitmen,29129,9623,Carson Wetsch,4/5/2006,2006,16,C,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,4/5/2006,BC,,0
236,1019410,0,A,Calgary Hitmen,29129,9623,Carson Wetsch,,2006,16,C,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,4/5/2006,BC,,0
237,1019411,0,H,Calgary Hitmen,29129,9623,Carson Wetsch,,2006,16,C,3,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0,0,4/5/2006,BC,,0
